NEG_01_NEG,NEG_02_NEG,NEG_03_NEG,NEG_04_NEG,NEG_05_NEG,NEG_06_NEG,NEG_07_NEG,NEG_03_POS,NEG_04_POS,NEG_05_POS,NEG_06_POS,NEG_01_HBD,NEG_02_HBD,NEG_03_HBD,NEG_04_HBD,NEG_05_HBD,NEG_06_HBD,NEG_07_HBD,NEG_03_HBA,NEG_04_HBA,NEG_05_HBA,NEG_06_HBA,NEG_07_HBA,NEG_02_ARC,NEG_03_ARC,NEG_04_ARC,NEG_05_ARC,NEG_06_ARC,NEG_07_ARC,NEG_02_HYP,NEG_03_HYP,NEG_04_HYP,NEG_05_HYP,NEG_06_HYP,NEG_07_HYP,POS_03_POS,POS_04_POS,POS_05_POS,POS_06_POS,POS_07_POS,POS_02_HBD,POS_03_HBD,POS_04_HBD,POS_05_HBD,POS_06_HBD,POS_07_HBD,POS_03_HBA,POS_04_HBA,POS_05_HBA,POS_06_HBA,POS_07_HBA,POS_02_ARC,POS_03_ARC,POS_04_ARC,POS_05_ARC,POS_06_ARC,POS_07_ARC,POS_02_HYP,POS_03_HYP,POS_04_HYP,POS_05_HYP,POS_06_HYP,POS_07_HYP,HBD_03_HBD,HBD_04_HBD,HBD_05_HBD,HBD_06_HBD,HBD_07_HBD,HBD_03_HBA,HBD_04_HBA,HBD_05_HBA,HBD_06_HBA,HBD_07_HBA,HBD_02_ARC,HBD_03_ARC,HBD_04_ARC,HBD_05_ARC,HBD_06_ARC,HBD_07_ARC,HBD_02_HYP,HBD_03_HYP,HBD_04_HYP,HBD_05_HYP,HBD_06_HYP,HBD_07_HYP,HBA_03_HBA,HBA_04_HBA,HBA_05_HBA,HBA_06_HBA,HBA_07_HBA,HBA_02_ARC,HBA_03_ARC,HBA_04_ARC,HBA_05_ARC,HBA_06_ARC,HBA_07_ARC,HBA_02_HYP,HBA_03_HYP,HBA_04_HYP,HBA_05_HYP,HBA_06_HYP,HBA_07_HYP,ARC_01_ARC,ARC_02_ARC,ARC_03_ARC,ARC_04_ARC,ARC_05_ARC,ARC_06_ARC,ARC_07_ARC,ARC_02_HYP,ARC_03_HYP,ARC_04_HYP,ARC_05_HYP,ARC_06_HYP,ARC_07_HYP,HYP_01_HYP,HYP_02_HYP,HYP_03_HYP,HYP_04_HYP,HYP_05_HYP,HYP_06_HYP,HYP_07_HYP,WBN_GC_L_0.25,WBN_GC_H_0.25,WBN_GC_L_0.50,WBN_GC_H_0.50,WBN_GC_L_0.75,WBN_GC_H_0.75,WBN_GC_L_1.00,WBN_GC_H_1.00,WBN_EN_L_0.25,WBN_EN_H_0.25,WBN_EN_L_0.50,WBN_EN_H_0.50,WBN_EN_L_0.75,WBN_EN_H_0.75,WBN_EN_L_1.00,WBN_EN_H_1.00,WBN_LP_L_0.25,WBN_LP_H_0.25,WBN_LP_L_0.50,WBN_LP_H_0.50,WBN_LP_L_0.75,WBN_LP_H_0.75,WBN_LP_L_1.00,WBN_LP_H_1.00,XLogP,PSA,NumRot,NumHBA,NumHBD,MW,BBB,BadGroup,Activity
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7185,2.7679,-1.2369,3.1996,-1.8462,3.7482,-2.4857,4.353,-0.3918,1.5595,-0.9516,2.241,-1.6032,2.9373,-2.2779,3.6428,-0.7842,1.4238,-1.3972,1.9491,-2.0707,2.5716,-2.7575,3.2363,2.801,61.77,6,8,2,176.156,1,2,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7763,2.7688,-1.2707,3.2015,-1.8372,3.7514,-2.4333,4.3576,-0.4445,1.5557,-0.9575,2.2304,-1.6011,2.92,-2.2718,3.6197,-0.8245,1.4407,-1.4633,1.9771,-2.1313,2.5977,-2.81,3.2543,3.939,61.77,8,8,2,204.21,1,2,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4218,1.9506,-2.5449,2.5007,-3.016,3.244,-3.7212,4.0849,-0.8398,1.3185,-1.7086,2.108,-2.5893,2.9841,-3.4755,3.8852,-0.864,1.1434,-1.6726,2.0464,-2.5452,2.9609,-3.4312,3.8791,2.32,59.67,1,3,1,246.262,1,0,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6857,1.2908,-2.1557,2.0485,-2.8144,2.9317,-3.5558,3.8422,-0.7854,1.4044,-1.5967,2.2311,-2.4144,3.1285,-3.2348,4.0456,-1.1427,1.2086,-1.5579,2.0814,-2.3734,3.0009,-3.1946,3.9297,0.979,66.92,0,3,1,179.248,0,1,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4527,1.879,-1.7468,2.5797,-2.1963,3.3369,-2.8099,4.1224,-0.7847,1.2647,-1.5864,1.8591,-2.3928,2.61,-3.2012,3.4217,-0.8925,0.8607,-1.6095,1.685,-2.4189,2.5138,-3.2293,3.3437,-1.112,148.07,6,8,7,257.246,0,1,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1097,0.9952,-1.5338,1.702,-2.3014,2.4925,-3.0704,3.2969,-0.7705,1.074,-1.541,1.686,-2.3115,2.4761,-3.0819,3.2827,-0.6568,1.1154,-1.2905,1.9145,-2.0375,2.7195,-2.8002,3.5273,3.24,21.94,2,1,1,195.265,1,0,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3539,2.0872,-2.6323,2.5006,-3.1088,3.2783,-3.7838,4.2057,-0.8749,1.2588,-1.775,2.1022,-2.6833,3.0393,-3.595,3.9939,-0.9277,1.089,-1.809,2.0038,-2.7185,2.9626,-3.6322,3.9262,4.628,83.83,2,5,2,647.895,0,2,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2854,1.8248,-2.4103,2.2438,-2.6647,2.8607,-3.0764,3.5528,-0.6595,1.2372,-1.3373,1.8666,-2.0223,2.5711,-2.7111,3.3031,-0.8214,0.8426,-1.4524,1.5423,-2.1247,2.289,-2.8119,3.0437,3.125,100.66,11,8,0,424.49,0,1,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.597,1.4758,-2.0111,2.156,-2.5831,2.9434,-3.234,3.7676,-0.5213,1.5299,-1.2121,2.2633,-1.9348,3.0841,-2.6695,3.9325,-0.6087,1.4801,-1.3119,2.186,-2.029,2.9989,-2.7537,3.8408,2.932,114.93,2,4,1,226.221,0,1,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9107,0.9697,-1.8215,1.9395,-2.7322,2.9092,-3.6429,3.879,-0.9107,0.9697,-1.8215,1.9395,-2.7322,2.9092,-3.6429,3.879,-0.603,1.2786,-1.5134,2.248,-2.424,3.2177,-3.3347,4.1874,6.412,0,0,0,0,252.316,1,0,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3981,1.5077,-2.5254,2.3552,-2.7653,3.247,-3.3086,4.1531,-0.846,1.2154,-1.7102,1.9961,-2.5798,2.8917,-3.4517,3.8062,-1.0577,1.105,-1.6892,1.9998,-2.5339,2.9143,-3.401,3.8344,-0.282,185.84,4,11,5,527.526,0,0,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2781,1.4339,-1.7752,2.1555,-2.4244,2.9637,-3.1479,3.8085,-0.7737,1.5208,-1.5607,2.2034,-2.3547,3.017,-3.1527,3.8768,-0.9243,1.4336,-1.6376,2.0486,-2.3954,2.8583,-3.1661,3.7174,2.398,97.55,2,4,1,256.225,0,1,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.398,1.5075,-2.5254,2.3528,-2.7652,3.2411,-3.3079,4.1435,-0.846,1.2088,-1.7103,1.9832,-2.58,2.875,-3.452,3.7856,-1.0581,1.1028,-1.6911,1.9937,-2.5351,2.9041,-3.4021,3.8201,-0.411,141.36,2,8,4,398.367,0,0,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2804,1.0395,-1.8902,1.8419,-2.5746,2.6683,-3.3187,3.5028,-0.7801,1.4539,-1.5742,2.1001,-2.3748,2.8328,-3.1791,3.6221,-0.7617,1.1252,-1.5503,1.8763,-2.3529,2.6954,-3.1598,3.5308,2.385,50.74,2,3,1,225.295,1,2,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3981,1.5077,-2.5254,2.3552,-2.7653,3.247,-3.3086,4.1531,-0.846,1.2154,-1.7102,1.9961,-2.5798,2.8917,-3.4517,3.8062,-1.0594,0.9397,-1.7767,1.8519,-2.6451,2.7737,-3.518,3.6977,-1.365,185.84,4,11,5,527.526,0,1,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3274,2.0843,-1.6257,2.4998,-2.2568,3.0441,-3.0421,3.7506,-0.7709,1.5309,-1.5626,2.2189,-2.3636,2.9622,-3.1699,3.7462,-0.8804,1.4451,-1.5201,2.0791,-2.2669,2.8589,-3.0761,3.6777,0.678,122.76,6,9,2,287.253,0,1,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3981,1.5477,-2.5254,2.3604,-2.7653,3.2513,-3.3085,4.1575,-0.846,1.2173,-1.7102,1.9982,-2.5798,2.894,-3.4517,3.8088,-1.0634,0.9394,-1.7772,1.8518,-2.6452,2.774,-3.518,3.6984,-2.402,206.07,5,12,6,543.525,0,2,mutagen
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5615,2.2085,-1.868,2.5813,-2.3488,3.1083,-2.9418,3.7222,-0.4841,1.4356,-1.0911,2.1433,-1.7419,2.8674,-2.4179,3.5978,-1.0488,0.7713,-1.7406,1.3219,-2.449,2.034,-3.1634,2.7643,-0.008,65.65,5,5,0,276.056,0,6,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7985,1.1324,-2.3221,2.0119,-3.0791,2.9298,-3.932,3.8623,-0.8271,1.327,-1.7226,2.1794,-2.6363,3.1027,-3.5567,4.0426,-0.9844,0.9647,-1.8986,1.9039,-2.8227,2.8531,-3.7493,3.8049,0.485,12.36,0,2,0,195.245,0,1,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2391,1.5121,-1.8859,2.0101,-2.6622,2.6784,-3.4659,3.4787,-0.4568,1.5457,-1.0673,2.376,-1.8766,3.2195,-2.701,4.0671,-1.0791,0.7695,-1.8955,1.5411,-2.7212,2.3773,-3.5498,3.2227,-2.622,143.96,7,8,2,278.304,0,2,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4697,2.2599,-1.5439,2.5448,-1.7084,2.9436,-2.0214,3.4071,-0.3452,1.2715,-0.8114,1.7596,-1.3264,2.2924,-1.8618,2.8435,-0.6353,0.8084,-1.0709,1.3336,-1.6028,1.8914,-2.1515,2.4576,1.339,20.23,4,2,1,173.063,0,3,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3421,1.8568,-1.6588,2.2239,-2.1604,2.8283,-2.8273,3.6128,-0.6186,1.5215,-1.2554,2.1931,-1.9067,2.9172,-2.5752,3.683,-0.8318,1.4368,-1.4773,2.0262,-2.1484,2.7612,-2.8315,3.548,2.022,86.44,6,6,2,249.679,0,3,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7003,1.591,-1.9854,2.2935,-2.6096,3.1206,-3.3368,3.9807,-0.6709,1.3889,-1.4574,2.2174,-2.2716,3.0974,-3.0956,3.9912,-0.9145,1.299,-1.6477,2.1047,-2.4456,2.9792,-3.2624,3.8706,-0.489,145.78,3,6,5,283.244,0,1,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4683,2.1156,-1.718,2.58,-2.5729,3.2945,-3.4493,4.1436,-0.8844,1.2272,-1.7725,1.9714,-2.6617,2.8886,-3.5516,3.8267,-0.8831,0.9945,-1.7542,1.9342,-2.6415,2.8781,-3.5308,3.8232,3.669,115.06,4,6,4,388.375,0,1,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-2.1966,2.3239,-2.3097,2.6444,-2.555,3.1038,-3.3908,3.7777,-0.8333,1.4064,-1.6824,2.1035,-2.5389,2.9104,-3.3993,3.7628,-0.8809,1.0628,-1.7222,1.8691,-2.5812,2.7421,-3.4446,3.6252,2.05,75.08,5,6,2,232.243,0,2,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3206,1.3843,-2.448,2.1617,-2.7778,3.0698,-3.6054,3.9971,-0.8505,1.2781,-1.7402,2.1066,-2.6417,3.0208,-3.5479,3.953,-0.9551,0.9763,-1.8543,1.8988,-2.7626,2.8396,-3.6733,3.7834,2.871,49.22,9,5,1,407.345,1,2,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.4607,1.194,-1.9809,2.1159,-2.8071,3.0671,-3.7009,4.0271,-0.8861,1.2621,-1.802,2.1108,-2.7264,3.0529,-3.6542,4.0121,-0.9607,0.9936,-1.8811,1.9547,-2.81,2.9226,-3.741,3.8922,2.389,39.99,8,4,1,392.934,1,2,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2748,1.9398,-2.3985,2.4064,-2.6557,3.0111,-3.0987,3.6946,-0.7085,1.2294,-1.4344,1.8728,-2.1688,2.6077,-2.9076,3.3727,-1.071,0.9394,-1.6978,1.6636,-2.388,2.4283,-3.1009,3.2054,0.804,76.07,0,6,1,333.384,0,1,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4606,1.5615,-1.7717,2.0262,-2.2945,2.6077,-3.0183,3.3041,-0.7545,1.2157,-1.5156,1.8184,-2.2794,2.5145,-3.0444,3.2592,-0.8755,0.8821,-1.5307,1.6586,-2.2539,2.4391,-3.0083,3.2211,-0.498,55.12,3,3,2,150.181,0,0,mutagen
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.4681,1.0932,-1.8857,1.959,-2.6314,2.841,-3.4592,3.7289,-0.8329,1.2077,-1.6905,1.9618,-2.5555,2.8249,-3.4236,3.7081,-0.8755,0.9593,-1.7341,1.8335,-2.6028,2.7256,-3.4736,3.6201,3.26,27.63,8,3,1,319.88,1,0,mutagen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7896,0.9767,-1.5776,1.7865,-2.3878,2.6201,-3.2008,3.4588,-0.8101,1.0282,-1.6239,1.7237,-2.4387,2.5556,-3.254,3.3951,-0.757,0.9221,-1.5642,1.7619,-2.3782,2.6037,-3.1933,3.4461,0.824,52.04,1,2,2,184.242,0,0,mutagen
